#{"t_start": 1752083390.4125154, "env_id": "None"}
r,l,t
-0.835516,10,124.987706
-0.835516,10,125.003541
-0.62965,10,125.007758
-0.835516,10,125.007758
-0.835516,10,125.019418
-0.835516,10,125.019418
-0.835516,10,125.019418
-0.835516,10,125.039375
-0.835516,10,125.051195
-0.835516,10,125.051195
-0.835516,10,125.051195
-0.835516,10,125.068274
-0.835516,10,125.073281
-0.835516,10,125.077281
-0.835516,10,125.084841
-0.835516,10,125.089967
-0.835516,10,125.09609
-0.835516,10,125.101048
-0.835516,10,125.101048
-0.638426,10,125.10811
-0.835516,10,125.11726
-0.835516,10,125.11726
-0.835516,10,125.11726
-0.835516,10,125.133215
-0.835516,10,125.133215
-0.835516,10,125.133215
-0.835516,10,125.14904
-0.835516,10,125.14904
-0.835516,10,125.14904
-0.835516,10,125.164926
-0.835516,10,125.164926
-0.835516,10,125.164926
-0.835516,10,125.180835
-0.835516,10,125.180835
-0.835516,10,125.180835
-0.835516,10,125.196985
-0.835516,10,125.196985
-0.835516,10,125.208257
-0.835516,10,125.212961
-0.835516,10,125.212961
-0.835516,10,125.228797
-0.835516,10,125.228797
-0.835516,10,125.228797
-0.835516,10,125.244648
-0.835516,10,125.244648
-0.835516,10,125.244648
-0.835516,10,125.26047
-0.835516,10,125.26047
-0.835516,10,125.26047
-0.835516,10,125.276324
-0.835516,10,125.276324
-0.835516,10,125.276324
-0.835516,10,125.292207
-0.835516,10,125.292207
-0.835516,10,125.292207
-0.621134,10,125.308297
-0.835516,10,125.308297
-0.835516,10,125.308297
-0.835516,10,125.32838
-0.835516,10,125.32838
-0.835516,10,125.32838
-0.835516,10,125.346045
-0.621378,10,125.349706
-0.835516,10,125.356522
-0.835516,10,125.361777
-0.835516,10,125.367774
-0.835516,10,125.373778
-0.835516,10,125.374775
-0.640518,10,125.374775
-0.835516,10,125.374775
-0.835516,10,125.390787
-0.835516,10,125.390787
-0.835516,10,125.406629
-0.835516,10,125.40869
-0.835516,10,125.40869
-0.626249,10,125.422653
-0.835516,10,125.422653
-0.6022,10,125.422653
-0.835516,10,125.438641
-0.835516,10,125.438641
-0.839142,10,125.438641
-0.835516,10,125.454509
-0.835516,10,125.454509
-0.835516,10,125.454509
-0.835516,10,125.470386
-0.835516,10,125.470386
-0.835516,10,125.470386
-0.835516,10,125.486219
-0.835516,10,125.486219
-0.621311,10,125.486219
-0.835516,10,125.502126
-0.835516,10,125.508799
-0.835516,10,125.508799
-0.835516,10,125.517972
-0.835516,10,125.517972
-0.835516,10,125.533761
-0.635759,10,125.533761
-0.835516,10,125.533761
-0.835516,10,125.549554
-0.640508,10,125.549554
-0.835516,10,125.549554
-0.835516,10,125.565429
-0.835516,10,125.565429
-0.835516,10,125.565429
-0.819539,10,125.58126
-0.835516,10,125.58126
-0.835516,10,125.58126
-0.835516,10,125.599855
-0.837637,10,125.606064
-0.835516,10,125.609431
-0.835516,10,125.616712
-0.835516,10,125.622149
-0.835516,10,125.627601
-0.400707,10,125.630737
-0.835516,10,125.630737
-0.835516,10,125.630737
-0.835516,10,125.646887
-0.586027,10,125.646887
-0.835516,10,125.646887
-0.835516,10,125.662711
-0.835516,10,125.662711
-0.610572,10,125.662711
-0.835516,10,125.678552
-0.835516,10,125.678552
-0.835516,10,125.694355
-0.613874,10,125.694355
-0.835516,10,125.694355
-0.835516,10,125.709582
-0.835516,10,125.709582
-0.57422,10,125.709582
-0.826288,10,125.725558
-0.835516,10,125.725558
-0.835516,10,125.725558
-0.835516,10,125.741449
-0.835516,10,125.741449
-0.835516,10,125.741449
-0.835516,10,125.757293
-0.835516,10,125.757293
-0.835516,10,125.757293
-0.835516,10,125.773117
-0.613283,10,125.773117
-0.835516,10,125.788908
-0.835516,10,125.788908
-0.835516,10,125.788908
-0.835516,10,125.80504
-0.835516,10,125.809942
-0.835516,10,125.809942
-0.835516,10,125.822258
-0.835516,10,125.82539
-0.835516,10,125.82539
-0.835516,10,125.83858
-0.835516,10,127.177294
-0.835516,10,127.198058
-0.835516,10,127.204086
-0.835516,10,127.209561
-0.835516,10,127.215385
-0.640511,10,127.220383
-0.835516,10,127.226292
-0.835516,10,127.226292
-0.835516,10,127.226292
-0.835516,10,127.242171
-0.835516,10,127.242171
-0.835516,10,127.242171
-0.835516,10,127.258334
-0.835516,10,127.258334
-0.835516,10,127.258334
-0.835516,10,127.274285
-0.835516,10,127.274285
-0.835516,10,127.274285
-0.835516,10,127.290118
-0.835516,10,127.290118
-0.835516,10,127.290118
-0.835516,10,127.311407
-0.835516,10,127.311407
-0.835516,10,127.322102
-0.835516,10,127.325932
-0.835516,10,127.325932
-0.835516,10,127.325932
-0.835516,10,127.341338
-0.835516,10,127.341338
-0.835516,10,127.35609
-0.835516,10,127.362227
-0.835516,10,127.368221
-0.835516,10,127.374171
-0.835516,10,127.379173
-0.835516,10,127.385174
-0.835516,10,127.390182
-0.835516,10,127.390182
-0.835516,10,127.390182
-0.632995,10,127.406197
-0.835516,10,127.411765
-0.835516,10,127.411765
-0.835516,10,127.422407
-0.835516,10,127.422407
-0.838485,10,127.422407
-0.835516,10,127.438169
-0.835516,10,127.438169
-0.62128,10,127.438169
-0.835516,10,127.454087
-0.835516,10,127.454087
-0.835516,10,127.454087
-0.589684,10,127.469907
-0.835516,10,127.469907
-0.835516,10,127.485718
-0.835516,10,127.485718
-0.835516,10,127.485718
-0.835516,10,127.501558
-0.835516,10,127.501558
-0.835516,10,127.512314
-0.835516,10,127.517464
-0.835516,10,127.517464
-0.835516,10,127.517464
-0.835516,10,127.533649
-0.835516,10,127.533649
-0.835516,10,127.533649
-0.835516,10,127.54948
-0.835516,10,127.54948
-0.835516,10,127.54948
-0.835516,10,127.565651
-0.607107,10,127.565651
-0.835516,10,127.565651
-0.835516,10,127.581686
-0.835516,10,127.581686
-0.835516,10,127.597842
-0.835516,10,127.597842
-0.835516,10,127.597842
-0.835516,10,127.613852
-0.835516,10,127.613852
-0.635712,10,127.613852
-0.835516,10,127.629702
-0.835516,10,127.629702
-0.835516,10,127.629702
-0.835516,10,127.645513
-0.835516,10,127.645513
-0.835516,10,127.645513
-0.835516,10,127.661345
-0.835516,10,127.661345
-0.835516,10,127.661345
-0.835516,10,127.677165
-0.835516,10,127.677165
-0.835516,10,127.677165
-0.835516,10,127.693283
-0.835516,10,127.693283
-0.835516,10,127.709316
-0.835516,10,127.714882
-0.835516,10,127.72089
-0.835516,10,127.726719
-0.835516,10,127.73184
-0.835516,10,127.737847
-0.835516,10,127.743336
-0.835516,10,127.743336
-0.835516,10,127.743336
-0.835516,10,127.760571
-0.835516,10,127.774983
-0.835516,10,127.774983
-0.591987,10,127.790777
-0.835516,10,127.790777
-0.835516,10,127.790777
-0.835516,10,127.806833
-0.835516,10,127.812711
-0.835516,10,127.812711
-0.835516,10,127.824446
-0.835516,10,127.830271
-0.835516,10,127.836261
-0.835516,10,127.841266
-0.835516,10,127.847638
-0.835516,10,127.852636
-0.609908,10,127.858639
-0.835516,10,127.864351
-0.835516,10,127.869348
-0.835516,10,127.875347
-0.835516,10,127.877348
-0.835516,10,127.877348
-0.835516,10,127.877348
-0.835516,10,127.893305
-0.835516,10,127.893305
-0.835516,10,127.893305
-0.835516,10,127.912847
-0.835516,10,127.912847
-0.835516,10,127.924988
-0.835516,10,127.924988
-0.835516,10,127.924988
-0.835516,10,127.94085
-0.835516,10,127.94085
-0.835516,10,127.94085
-0.835516,10,127.956758
-0.835516,10,127.956758
-0.835516,10,127.956758
-0.835516,10,127.972514
-0.835516,10,127.972514
-0.835516,10,127.972514
-0.835516,10,127.988418
-0.835516,10,127.988418
-0.835516,10,127.988418
-0.835516,10,128.00421
-0.835516,10,128.013174
-0.835516,10,128.013174
-0.835516,10,128.020335
-0.835516,10,128.020335
-0.835516,10,128.036352
-0.835516,10,128.036352
-0.835516,10,128.036352
-0.835516,10,128.052428
-0.835516,10,128.052428
-0.835516,10,128.052428
-0.835516,10,128.068528
-0.835516,10,128.068528
-0.835516,10,128.068528
-0.835516,10,128.084426
-0.835516,10,128.084426
-0.835516,10,128.084426
-0.835516,10,128.100415
-0.835516,10,128.100415
-0.835516,10,128.113362
-0.835516,10,128.116513
-0.835516,10,128.116513
-0.835516,10,128.116513
-0.835516,10,128.13263
-0.62118,10,128.13263
-0.835516,10,128.148474
-0.835516,10,128.148474
-0.835516,10,128.148474
-0.835516,10,128.164492
-0.835516,10,128.164492
-0.835516,10,128.164492
-0.835516,10,128.180342
-0.835516,10,128.180342
-0.835516,10,128.180342
-0.835516,10,128.196252
-0.835516,10,128.196252
-0.835516,10,128.196252
-0.835516,10,128.213732
-0.835516,10,128.213732
-0.835516,10,128.213732
-0.835516,10,128.227886
-0.835516,10,128.227886
-0.630345,10,128.227886
-0.835516,10,128.248726
-0.835516,10,128.254728
-0.835516,10,128.260728
-0.835516,10,128.266504
-0.835516,10,128.271135
-0.835516,10,128.276483
-0.835516,10,128.277809
-0.835516,10,128.277809
-0.835516,10,128.292656
-0.835516,10,128.292656
-0.835516,10,128.292656
-0.835516,10,128.308394
-0.835516,10,128.314092
-0.835516,10,128.314092
-0.835516,10,128.32788
-0.835516,10,128.329187
-0.835516,10,128.329187
-0.835516,10,128.344486
-0.835516,10,128.350616
-0.835516,10,129.581228
-0.835516,10,129.581228
-0.835516,10,129.60143
-0.835516,10,129.60143
-0.835516,10,129.613173
-0.640497,10,129.61573
-0.835516,10,129.61573
-0.615222,10,129.62925
-0.835516,10,129.62925
-0.835516,10,129.62925
-0.835516,10,129.645075
-0.595618,10,129.645075
-0.835516,10,129.645075
-0.835516,10,129.660933
-0.835516,10,129.660933
-0.637,10,129.660933
-0.835516,10,129.676749
-0.835516,10,129.676749
-0.835516,10,129.692631
-0.835516,10,129.692631
-0.835516,10,129.692631
-0.835516,10,129.708481
-0.428559,10,129.708481
-0.835516,10,129.716226
-0.835516,10,129.724371
-0.835516,10,129.724371
-0.577106,10,129.724371
-0.835516,10,129.740231
-0.835516,10,129.740231
-0.835516,10,129.740231
-0.835516,10,129.756292
-0.835516,10,129.756292
-0.835516,10,129.756292
-0.835516,10,129.772201
-0.835516,10,129.772201
-0.835516,10,129.788078
-0.630345,10,129.788078
-0.640516,10,129.788078
-0.835516,10,129.803919
-0.835516,10,129.803919
-0.835516,10,129.816611
-0.835516,10,129.822792
-0.835516,10,129.823792
-0.835516,10,129.823792
-0.835516,10,129.840318
-0.835516,10,129.845446
-0.835516,10,129.851443
-0.589833,10,129.857452
-0.835516,10,129.862452
-0.835516,10,129.868452
-0.835516,10,129.873465
-0.835516,10,129.873465
-0.835516,10,129.873465
-0.835516,10,129.889493
-0.835516,10,129.889493
-0.835516,10,129.889493
-0.835516,10,129.905385
-0.835516,10,129.905385
-0.835516,10,129.916688
-0.835516,10,129.921334
-0.610655,10,129.921334
-0.544884,10,129.921334
-0.638537,10,129.937287
-0.835516,10,129.937287
-0.835516,10,129.953323
-0.835516,10,129.953323
-0.626972,10,129.953323
-0.835516,10,129.969122
-0.835516,10,129.969122
-0.835516,10,129.969122
-0.835516,10,129.986523
-0.835516,10,129.99316
-0.835516,10,129.996826
-0.835516,10,130.000982
-0.835516,10,130.000982
-0.835516,10,130.000982
-0.835516,10,130.017198
-0.621358,10,130.017198
-0.835516,10,130.017198
-0.835516,10,130.033227
-0.640497,10,130.033227
-0.835516,10,130.049164
-0.835516,10,130.049164
-0.835516,10,130.049164
-0.835516,10,130.065003
-0.835516,10,130.065003
-0.835516,10,130.065003
-0.835516,10,130.080895
-0.610534,10,130.080895
-0.835516,10,130.080895
-0.835516,10,130.096734
-0.835516,10,130.096734
-0.835516,10,130.096734
-0.835516,10,130.112593
-0.835516,10,130.11733
-0.835516,10,130.11733
-0.835516,10,130.128495
-0.835516,10,130.128495
-0.835516,10,130.144566
-0.835516,10,130.144566
-0.835516,10,130.144566
-0.835516,10,130.160488
-0.835516,10,130.160488
-0.835516,10,130.160488
-0.835516,10,130.176302
-0.835516,10,130.176302
-0.835516,10,130.176302
-0.835516,10,130.192286
-0.835516,10,130.192286
-0.835516,10,130.192286
-0.835516,10,130.208164
-0.835516,10,130.217438
-0.835516,10,130.224092
-0.835516,10,130.224092
-0.835516,10,130.224092
-0.835516,10,130.239936
-0.835516,10,130.24518
-0.835516,10,130.249425
-0.835516,10,130.257331
-0.835516,10,130.262153
-0.835516,10,130.267616
-0.619088,10,130.27177
-0.638277,10,130.27177
-0.835516,10,130.27177
-0.835516,10,130.287623
-0.835516,10,130.287623
-0.835516,10,130.303475
-0.835516,10,130.303475
-0.835516,10,130.303475
-0.835516,10,130.319603
-0.835516,10,130.323111
-0.835516,10,130.323111
-0.835516,10,130.323111
-0.835516,10,130.338678
-0.835516,10,130.338678
-0.835516,10,130.353576
-0.835516,10,130.359712
-0.835516,10,130.365702
-0.835516,10,130.370647
-0.835516,10,130.376709
-0.835516,10,130.382702
-0.835516,10,130.387003
-0.835516,10,130.387003
-0.835516,10,130.387003
-0.835516,10,130.402862
-0.835516,10,130.402862
-0.835516,10,130.402862
-0.835516,10,130.418017
-0.835516,10,130.418017
-0.835516,10,130.418017
-0.835516,10,130.434051
-0.835516,10,130.434051
-0.835516,10,130.449895
-0.835516,10,130.449895
-0.835516,10,130.449895
-0.835516,10,130.465749
-0.835516,10,130.465749
-0.61313,10,130.465749
-0.835516,10,130.481584
-0.835516,10,130.481584
-0.637078,10,130.481584
-0.835516,10,130.49781
-0.835516,10,130.49781
-0.835516,10,130.49781
-0.835516,10,130.518363
-0.615481,10,130.518363
-0.835516,10,130.529515
-0.835516,10,130.529515
-0.835516,10,130.529515
-0.635135,10,130.545722
-0.835516,10,130.613958
-0.638796,10,130.618762
-0.835516,10,130.618762
-0.835516,10,130.630948
-0.835516,10,130.633936
-0.835516,10,130.633936
-0.835516,10,130.645595
-0.835516,10,130.645595
-0.618804,10,130.645595
-0.638125,10,130.662012
-0.835516,10,130.662012
-0.835516,10,130.677375
-0.835516,10,130.683596
-0.835516,10,130.688604
-0.835516,10,130.694595
-0.835516,10,130.699685
-0.835516,10,130.705779
-0.835516,10,130.710782
-0.835516,10,130.710782
-0.835516,10,130.719102
-0.835516,10,130.726778
-0.835516,10,130.726778
-0.835516,10,130.726778
-0.835516,10,130.742626
-0.835516,10,130.742626
-0.835516,10,130.742626
-0.835516,10,130.758474
-0.835516,10,130.758474
-0.835516,10,130.758474
-0.835516,10,130.774296
-0.835516,10,130.774296
-0.635714,10,130.790154
-0.835516,10,130.790154
-0.835516,10,130.790154
-0.835516,10,130.80596
-0.835516,10,132.050028
-0.63813,10,132.073575
-0.835516,10,132.075592
-0.835516,10,132.088117
-0.835516,10,132.093054
-0.835516,10,132.099054
-0.835516,10,132.10523
-0.835516,10,132.111363
-0.835516,10,132.117363
-0.835516,10,132.12187
-0.835516,10,132.12187
-0.835516,10,132.12187
-0.835516,10,132.137694
-0.835516,10,132.137694
-0.835516,10,132.137694
-0.835516,10,132.1536
-0.835516,10,132.1536
-0.835516,10,132.1536
-0.835516,10,132.169445
-0.621994,10,132.169445
-0.835516,10,132.169445
-0.835516,10,132.185339
-0.835516,10,132.185339
-0.835516,10,132.201215
-0.835516,10,132.201215
-0.835516,10,132.201215
-0.835516,10,132.217214
-0.835516,10,132.221122
-0.835516,10,132.221122
-0.835516,10,132.233277
-0.835516,10,132.233277
-0.835516,10,132.233277
-0.835516,10,132.249321
-0.640498,10,132.249321
-0.835516,10,132.249321
-0.835516,10,132.267159
-0.835516,10,132.267159
-0.835516,10,132.27626
-0.393575,10,132.284173
-0.835516,10,132.290204
-0.835516,10,132.296936
-0.593672,10,132.302015
-0.252605,10,132.302015
-0.835516,10,132.312619
-0.835516,10,132.319986
-0.835516,10,132.321562
-0.597805,10,132.332634
-0.835516,10,132.338256
-0.835516,10,132.343262
-0.835516,10,132.349922
-0.835516,10,132.355919
-0.835516,10,132.360921
-0.835516,10,132.366862
-0.835516,10,132.371861
-0.835516,10,132.37786
-0.835516,10,132.380861
-0.585352,10,132.380861
-0.835516,10,132.380861
-0.585471,10,132.396817
-0.835516,10,132.396817
-0.562435,10,132.396817
-0.835516,10,132.416689
-0.835516,10,132.421627
-0.835516,10,132.426851
-0.835516,10,132.432363
-0.835516,10,132.438622
-0.835516,10,132.444431
-0.835516,10,132.449524
-0.638041,10,132.453555
-0.835516,10,132.460607
-0.835516,10,132.460607
-0.835516,10,132.460607
-0.640484,10,132.476575
-0.835516,10,132.476575
-0.835516,10,132.476575
-0.835516,10,132.495076
-0.835516,10,132.50062
-0.835516,10,132.50561
-0.835516,10,132.511679
-0.835516,10,132.514273
-0.835516,10,132.522
-0.835516,10,132.522
-0.592983,10,132.52988
-0.835516,10,132.540019
-0.835516,10,132.542034
-0.835516,10,132.545871
-0.835516,10,132.545871
-0.630359,10,132.561967
-0.835516,10,132.563988
-0.835516,10,132.563988
-0.604024,10,132.578142
-0.835516,10,132.578142
-0.601332,10,132.578142
-0.835516,10,132.593998
-0.835516,10,132.593998
-0.835516,10,132.593998
-0.835516,10,132.609838
-0.835516,10,132.609838
-0.835516,10,132.622118
-0.835516,10,132.625928
-0.835516,10,132.625928
-0.835516,10,132.625928
-0.835516,10,132.64203
-0.835516,10,132.64203
-0.835516,10,132.657818
-0.835516,10,132.661485
-0.835516,10,132.661485
-0.621058,10,132.673754
-0.835516,10,132.673754
-0.835516,10,132.673754
-0.609556,10,132.689589
-0.835516,10,132.689589
-0.835516,10,132.689589
-0.835516,10,132.705452
-0.835516,10,132.712823
-0.835516,10,132.712823
-0.584112,10,132.722162
-0.835516,10,132.722162
-0.835516,10,132.722162
-0.835516,10,132.737334
-0.835516,10,132.737334
-0.551036,10,132.737334
-0.835516,10,132.753541
-0.835516,10,132.753541
-0.835516,10,132.769426
-0.835516,10,132.771443
-0.640489,10,132.771443
-0.835516,10,132.785613
-0.624608,10,132.785613
-0.835516,10,132.785613
-0.835516,10,132.801448
-0.835516,10,132.801448
-0.835516,10,132.801448
-0.619053,10,132.819784
-0.835516,10,132.822096
-0.835516,10,132.822096
-0.835516,10,132.836201
-0.835516,10,132.841208
-0.835516,10,132.847209
-0.640486,10,132.852132
-0.835516,10,132.858351
-0.835516,10,132.863343
-0.789,10,132.868341
-0.835516,10,132.868341
-0.640489,10,132.868341
-0.606077,10,132.884372
-0.835516,10,132.884372
-0.620563,10,132.884372
-0.835516,10,132.900472
-0.835516,10,132.900472
-0.835516,10,132.900472
-0.835516,10,132.916391
-0.835516,10,132.922282
-0.835516,10,132.922282
-0.835516,10,132.932479
-0.835516,10,132.932479
-0.835516,10,132.932479
-0.835516,10,132.948694
-0.835516,10,132.948694
-0.835516,10,132.948694
-0.60276,10,132.964588
-0.621092,10,132.964588
-0.835516,10,132.980429
-0.835516,10,132.980429
-0.835516,10,132.980429
-0.835516,10,132.996371
-0.835516,10,132.996371
-0.835516,10,132.996371
-0.835516,10,133.013438
-0.835516,10,133.018481
-0.835516,10,133.024458
-0.835516,10,133.030344
-0.835516,10,133.034921
-0.835516,10,133.034921
-0.835516,10,133.034921
-0.835516,10,133.05067
-0.835516,10,133.05067
-0.640508,10,133.05067
-0.835516,10,133.066617
-0.835516,10,133.066617
-0.835516,10,133.066617
-0.835516,10,133.082587
-0.64052,10,133.082587
-0.835516,10,133.082587
-0.835516,10,133.098783
-0.627125,10,133.098783
-0.835516,10,133.098783
-0.835516,10,133.114614
-0.835516,10,133.122855
-0.835516,10,133.130514
-0.835516,10,133.130514
-0.835516,10,133.130514
-0.835516,10,133.146373
-0.574475,10,133.152174
-0.835516,10,133.157618
-0.835516,10,133.162394
-0.835516,10,133.168439
-0.835516,10,133.168439
-0.835516,10,133.178599
-0.835516,10,133.178599
-0.835516,10,133.178599
-0.835516,10,133.194423
-0.835516,10,133.194423
-0.835516,10,133.194423
-0.835516,10,133.210487
-0.835516,10,135.208831
-0.835516,10,135.208831
-0.835516,10,135.226409
-0.833826,10,135.226409
-0.835516,10,135.226409
-0.835516,10,135.240559
-0.835516,10,135.240559
-0.835516,10,135.240559
-0.835516,10,135.256448
-0.835516,10,135.256448
-0.633025,10,135.272313
-0.835516,10,135.272313
-0.835516,10,135.272313
-0.835516,10,135.288155
-0.835516,10,135.288155
-0.835516,10,135.288155
-0.835516,10,135.304015
-0.835516,10,135.304015
-0.835516,10,135.304015
-0.835516,10,135.323278
-0.835516,10,135.328908
-0.630388,10,135.333906
-0.835516,10,135.339814
-0.835516,10,135.344774
-0.636592,10,135.35109
-0.835516,10,135.357093
-0.835516,10,135.361098
-0.835516,10,135.361098
-0.835516,10,135.361098
-0.835516,10,135.377099
-0.62626,10,135.377099
-0.835516,10,135.377099
-0.630433,10,135.393038
-0.835516,10,135.393038
-0.835516,10,135.40815
-0.597305,10,135.409178
-0.835516,10,135.409178
-0.835516,10,135.425272
-0.632889,10,135.427282
-0.835516,10,135.437577
-0.835516,10,135.441039
-0.835516,10,135.441039
-0.835516,10,135.441039
-0.835516,10,135.457126
-0.835516,10,135.457126
-0.835516,10,135.457126
-0.835516,10,135.473002
-0.835516,10,135.473002
-0.835516,10,135.473002
-0.365787,10,135.489176
-0.835516,10,135.489176
-0.835516,10,135.505084
-0.835516,10,135.505084
-0.57279,10,135.505084
-0.638282,10,135.521199
-0.835516,10,135.527517
-0.835516,10,135.527517
-0.835516,10,135.537156
-0.835516,10,135.537156
-0.835516,10,135.537156
-0.835516,10,135.553093
-0.835516,10,135.553093
-0.835516,10,135.553093
-0.835516,10,135.569043
-0.619076,10,135.569043
-0.638032,10,135.569043
-0.59782,10,135.58489
-0.835516,10,135.58489
-0.835516,10,135.60103
-0.835516,10,135.60103
-0.835516,10,135.60103
-0.835516,10,135.616892
-0.570816,10,135.616892
-0.835516,10,135.62761
-0.835516,10,135.632965
-0.640483,10,135.632965
-0.835516,10,135.632965
-0.835516,10,135.648802
-0.835516,10,135.648802
-0.835516,10,135.648802
-0.835516,10,135.668551
-0.835516,10,135.673514
-0.835516,10,135.678551
-0.835516,10,135.685251
-0.835516,10,135.690252
-0.630756,10,135.696259
-0.835516,10,135.698756
-0.577142,10,135.698756
-0.835516,10,135.698756
-0.835516,10,135.714494
-0.835516,10,135.714494
-0.638591,10,135.730322
-0.627704,10,135.730322
-0.576033,10,135.730322
-0.835516,10,135.746124
-0.835516,10,135.746124
-0.835516,10,135.746124
-0.835516,10,135.761944
-0.835516,10,135.761944
-0.835516,10,135.761944
-0.835516,10,135.777916
-0.835516,10,135.777916
-0.835516,10,135.777916
-0.626998,10,135.793786
-0.835516,10,135.793786
-0.835516,10,135.793786
-0.835516,10,135.809829
-0.835516,10,135.809829
-0.835516,10,135.809829
-0.838571,10,135.829414
-0.637083,10,135.83605
-0.835516,10,135.842043
-0.835516,10,135.847049
-0.835516,10,135.85318
-0.597624,10,135.858173
-0.835957,10,135.864176
-0.835516,10,135.865185
-0.561204,10,135.865185
-0.835516,10,135.881113
-0.609506,10,135.881113
-0.835516,10,135.881113
-0.835516,10,135.896946
-0.614404,10,135.896946
-0.835516,10,135.896946
-0.621349,10,135.912736
-0.835516,10,135.912736
-0.835516,10,135.912736
-0.835516,10,135.927944
-0.591926,10,135.927944
-0.835516,10,135.927944
-0.835516,10,135.948374
-0.835516,10,135.95999
-0.835516,10,135.95999
-0.607172,10,135.95999
-0.835516,10,135.975753
-0.608777,10,135.975753
-0.593648,10,135.991526
-0.640496,10,135.991526
-0.627726,10,135.991526
-0.835516,10,136.007319
-0.835516,10,136.007319
-0.632937,10,136.007319
-0.835516,10,136.023082
-0.835516,10,136.02825
-0.835516,10,136.02825
-0.59561,10,136.038867
-0.835516,10,136.038867
-0.835516,10,136.038867
-0.607329,10,136.054647
-0.835516,10,136.054647
-0.835516,10,136.054647
-0.835516,10,136.070443
-0.835516,10,136.070443
-0.835516,10,136.08623
-0.835516,10,136.08623
-0.835516,10,136.08623
-0.835516,10,136.10199
-0.835516,10,136.10199
-0.835516,10,136.10199
-0.835516,10,136.117778
-0.835516,10,136.117778
-0.835516,10,136.128404
-0.835516,10,136.133515
-0.835516,10,136.133515
-0.835516,10,136.133515
-0.624626,10,136.149295
-0.835516,10,136.149295
-0.835516,10,136.165056
-0.835516,10,136.165056
-0.835516,10,136.165056
-0.619062,10,136.180954
-0.835516,10,136.180954
-0.835516,10,136.180954
-0.835516,10,136.199178
-0.390326,10,136.199178
-0.603775,10,136.199178
-0.835516,10,136.216164
-0.835516,10,136.221161
-0.835516,10,136.227165
-0.835516,10,136.230637
-0.835516,10,136.230637
-0.835516,10,136.230637
-0.835516,10,136.245805
-0.835516,10,136.245805
-0.835516,10,136.245805
-0.835516,10,136.2617
-0.41879,10,136.2617
-0.835516,10,136.277483
-0.568353,10,136.277483
-0.835516,10,136.277483
-0.835516,10,136.293255
-0.638117,10,136.293255
-0.835516,10,136.293255
-0.835516,10,136.309033
-0.593837,10,136.309033
-0.835516,10,136.309033
-0.597696,10,136.327933
-0.835516,10,136.333027
-0.835516,10,136.33902
-0.835516,10,136.344019
-0.556599,10,136.349747
-0.62551,10,136.355738
-0.835516,10,136.360746
-0.835516,10,136.366391
-0.835516,10,138.29477
-0.835516,10,138.314559
-0.798264,10,138.315828
-0.835516,10,138.315828
-0.841499,10,138.331847
-0.424759,10,138.331847
-0.835516,10,138.344646
-0.835516,10,138.349883
-0.619119,10,138.355879
-0.835516,10,138.361418
-0.603498,10,138.36697
-0.835516,10,138.371993
-0.835516,10,138.3779
-0.835516,10,138.3779
-0.835516,10,138.3779
-0.428117,10,138.393861
-0.835516,10,138.393861
-0.835516,10,138.393861
-0.835516,10,138.410055
-0.835516,10,138.410055
-0.425814,10,138.410055
-0.835516,10,138.425889
-0.595589,10,138.432157
-0.835516,10,138.432157
-0.835516,10,138.441809
-0.640484,10,138.441809
-0.621062,10,138.441809
-0.835516,10,138.457688
-0.441451,10,138.457688
-0.835516,10,138.457688
-0.835516,10,138.473633
-0.835516,10,138.473633
-0.835516,10,138.489498
-0.607354,10,138.489498
-0.835516,10,138.489498
-0.835516,10,138.505324
-0.835516,10,138.505324
-0.835516,10,138.505324
-0.781555,10,138.521225
-0.635583,10,138.521225
-0.835516,10,138.532653
-0.835516,10,138.537359
-0.835516,10,138.537359
-0.638793,10,138.537359
-0.835516,10,138.553459
-0.835516,10,138.553459
-0.388604,10,138.553459
-0.835516,10,138.56968
-0.835516,10,138.56968
-0.835516,10,138.56968
-0.835516,10,138.585552
-0.835516,10,138.585552
-0.610485,10,138.601381
-0.595765,10,138.601381
-0.835516,10,138.601381
-0.638196,10,138.617356
-0.835516,10,138.617356
-0.835516,10,138.617356
-0.835516,10,138.633063
-0.835516,10,138.633063
-0.835516,10,138.633063
-0.602085,10,138.648927
-0.803657,10,138.648927
-0.835516,10,138.648927
-0.63437,10,138.667439
-0.596562,10,138.680734
-0.835516,10,138.689784
-0.621169,10,138.695825
-0.586247,10,138.698852
-0.399871,10,138.698852
-0.397178,10,138.713084
-0.835516,10,138.713084
-0.835516,10,138.713084
-0.618801,10,138.728909
-0.636664,10,138.733604
-0.286888,10,138.733604
-0.591893,10,138.746719
-0.638058,10,138.746719
-0.835516,10,138.746719
-0.613623,10,138.762708
-0.63624,10,138.769336
-0.835516,10,138.773818
-0.835516,10,138.777854
-0.835516,10,138.777854
-0.835516,10,138.79197
-0.835516,10,138.79197
-0.835516,10,138.79197
-0.835516,10,138.807996
-0.835516,10,138.807996
-0.835516,10,138.807996
-0.835516,10,138.824933
-0.835516,10,138.827559
-0.810066,10,138.833887
-0.602136,10,138.842656
-0.835516,10,138.848654
-0.835516,10,138.854651
-0.835516,10,138.86058
-0.835516,10,138.865644
-0.835516,10,138.871531
-0.835516,10,138.874529
-0.835516,10,138.874529
-0.835516,10,138.874529
-0.835516,10,138.890663
-0.835516,10,138.890663
